0_0,0_1,1_0,1_1,2_0,2_1,3_0,3_1,4_0,4_1,5_0,5_1,6_0,6_1,7_0,7_1,8_0,8_1,9_0,9_1,decay_0,decay_1,W_0,W_1,J_0
1.0,1.0,0.72,1.0,-0.02,0.78,-0.54,0.48,-0.84,0.48,-0.56,0.14,-0.16,0.2,0.0,-0.02,0.38,-0.08,0.16,-0.04,-0.40616158264835045,-0.20929548979987334,3.3848322937267565,0.47211726956369837,1.9458213324681108
1.0,1.0,0.7,0.66,0.02,0.02,-0.52,-0.4,-0.4,-0.42,-0.12,-0.28,0.18,-0.08,-0.14,-0.06,-0.7,-0.66,-0.74,-0.82,1.7417609619846748,0.9187406544484192,2.8111101604570816,2.622230063516769,3.2421974876227018
1.0,1.0,0.76,0.46,0.56,-0.52,0.06,-0.84,-0.46,-0.58,-0.74,0.44,-0.64,0.64,-0.38,0.26,0.0,-0.34,0.04,-0.38,-0.5382005671505796,-0.6466151687509802,2.3352211630978483,5.33356157083008,1.498185560713648
1.0,1.0,0.8,0.66,0.32,0.04,-0.1,-0.64,-0.42,-0.56,-0.44,-0.14,-0.04,0.02,-0.06,-0.18,0.06,-0.44,-0.36,-0.38,0.49891576041054364,0.7038191771030912,2.1443125785812103,3.121980788572575,2.737897004744856
1.0,1.0,0.78,0.7,0.62,0.06,0.28,-0.4,-0.14,-0.62,-0.06,-0.16,-0.04,-0.02,0.14,0.0,0.42,-0.46,0.34,-0.44,1.8014783641601073,0.4065986477926905,0.9909477228067392,2.916308673584489,2.783572501640899
1.0,1.0,0.44,0.58,-0.1,-0.56,-0.72,-0.72,-0.42,-0.42,-0.1,-0.04,-0.08,-0.12,-0.42,-0.42,-0.56,-0.1,-0.1,0.42,1.5310683646565884,0.560740514119396,3.3033663369274415,3.716109300142873,3.323909407762356
1.0,1.0,0.7,0.8,0.06,-0.08,-0.26,-0.24,-0.02,-0.04,0.42,0.48,0.24,0.26,-0.56,-0.38,-0.94,-0.94,-0.78,-0.74,0.6073598960735656,1.2027628810172928,2.0264463797695504,1.797432607687971,4.759748919689
1.0,1.0,0.94,0.94,0.16,0.72,-0.54,0.22,-0.7,-0.18,-0.68,-0.44,-0.22,-0.42,-0.14,-0.18,0.18,0.0,0.0,-0.1,-1.5695265835090226,1.3074606101056587,2.9249386933301618,1.6607540108863428,2.0289999990626497
1.0,1.0,0.82,0.76,0.42,0.36,0.0,-0.46,-0.5,-0.52,-0.74,-0.74,-0.72,-0.6,-0.36,-0.28,-0.14,0.08,0.2,0.28,1.2588757149921963,0.5654157795063903,2.3273788474347525,2.6191038336742474,1.608480491936339
1.0,1.0,0.78,0.88,0.24,0.14,-0.46,0.08,-0.36,-0.38,0.06,0.06,0.0,0.02,-0.1,0.24,-0.42,0.0,-0.86,-0.36,0.5648776255140702,2.733484995812705,2.344238555295687,1.7597027941900574,3.3504587270253228
1.0,1.0,0.66,0.72,-0.14,0.26,-0.68,-0.38,-0.2,-0.28,-0.08,0.12,-0.18,0.04,-0.6,0.12,-0.64,-0.54,0.3,-0.9,2.409341832921362,0.5273287234828661,3.3534299125600304,2.111074097425968,3.6435897262068173
1.0,1.0,0.54,0.56,0.04,-0.34,-0.36,-0.36,0.16,0.2,0.18,0.24,-0.34,-0.54,-0.92,-0.84,-0.58,-0.26,0.18,0.62,1.5966752543367655,0.4634373921664541,2.8001740198502287,3.132646296760908,4.6318681733591305
1.0,1.0,0.68,0.5,0.18,-0.12,-0.28,-0.36,-0.08,-0.08,0.08,0.2,0.24,-0.12,0.34,-0.8,-0.08,-0.2,-0.78,0.66,2.2289636236286756,0.3561433100625119,1.5564374216651387,3.4451946701561065,3.9227768657138355
1.0,1.0,0.36,0.8,-0.62,0.3,-0.66,-0.24,0.02,-0.42,0.54,-0.58,0.3,-0.42,-0.14,-0.18,-0.02,0.04,0.06,0.0,1.747203470646408,0.1726107595993922,5.726490092771555,2.4726612510893426,2.1504032586542
1.0,1.0,0.62,0.84,-0.16,-0.02,-0.62,-0.4,-0.56,-0.58,-0.14,-0.36,-0.08,-0.02,0.02,0.04,-0.32,-0.24,0.02,-0.6,1.6648650786186572,0.32924582705866834,3.722558792931159,2.6091237772227,2.790181456749875
1.0,1.0,0.82,0.78,0.18,0.14,-0.18,-0.48,-0.42,-0.54,-0.18,-0.14,-0.16,0.06,-0.02,-0.06,-0.2,-0.36,-0.5,-0.72,2.393207780166817,-0.41850741607825603,2.1087160784379178,2.692151448194302,2.939840246178786
1.0,1.0,0.62,0.48,0.04,-0.42,-0.28,-0.56,-0.3,-0.4,-0.04,0.06,0.02,-0.26,-0.12,-0.6,-0.84,0.32,-0.98,0.94,0.7525661150901815,0.7159762878362259,2.2752096618658273,3.973687558990563,3.6463694744163306
1.0,1.0,0.92,0.72,0.68,0.16,0.36,-0.38,-0.2,-0.68,-0.44,-0.62,-0.5,-0.2,-0.5,0.02,-0.34,0.38,-0.08,0.2,0.45324239543021816,1.5881207072937769,1.679693147982495,3.1711434874558493,1.7919478596861844
1.0,1.0,0.84,0.76,0.02,0.16,-0.1,-0.38,-0.02,-0.06,0.28,0.3,0.04,0.2,-0.1,-0.5,-0.92,-0.96,-0.98,-0.94,0.6919775379240483,2.068591482331542,1.9671514745096335,2.105213189286969,4.288694981628047
1.0,1.0,0.9,0.5,0.72,0.02,0.46,-0.52,0.12,-0.56,0.18,-0.26,0.04,-0.14,-0.02,-0.1,0.4,-0.4,0.42,-0.24,1.974866555654538,1.886516036541908,0.43629939341741464,3.2405997096873724,2.6618262357198903
1.0,1.0,0.66,0.6,-0.08,0.1,-0.78,-0.74,-0.76,-0.78,-0.06,-0.4,0.18,0.22,0.18,0.14,0.2,0.3,-0.04,-0.1,2.3185183027214586,1.9015493619987365,3.984608866951907,3.8254134507592132,1.9693751820440188
1.0,1.0,0.74,0.88,0.4,0.74,-0.22,0.48,-0.78,-0.02,-0.92,-0.16,-0.68,-0.4,-0.24,-0.64,0.04,-0.72,0.5,-0.5,1.0900714053682479,0.05746330727885163,2.933239798331954,1.7464237695633562,1.1728703717588789
1.0,1.0,0.86,0.8,0.32,0.26,-0.12,-0.24,-0.6,-0.62,-0.32,-0.32,-0.06,-0.26,0.06,0.04,-0.12,-0.28,-0.66,-0.6,0.6483435462491326,1.457334391495178,2.2730878827828853,2.257220867434536,2.836210233153665
1.0,1.0,0.78,0.78,0.42,0.1,-0.26,-0.44,-0.52,-0.56,-0.44,-0.34,-0.04,-0.02,-0.04,-0.04,-0.08,-0.22,-0.34,-0.18,0.9777930014643539,0.07404540362626866,2.2659329531371544,3.3304515825283767,2.693584279341665
1.0,1.0,0.56,0.78,-0.04,0.4,-0.74,-0.14,-0.72,-0.54,0.06,-0.38,0.1,0.0,-0.24,0.0,-0.12,0.0,0.02,-0.46,2.057587867591195,-0.3296195708417622,3.766154253446134,2.1103733067239263,2.7213543374713436
1.0,1.0,0.6,0.64,-0.38,-0.14,-0.7,-0.5,-0.5,-0.54,-0.02,-0.26,0.28,0.12,0.02,0.06,-0.06,-0.28,0.48,-0.18,1.44778562699848,-0.42907463587951256,4.123409702623966,3.4952908440299555,2.6521431844387657
1.0,1.0,0.78,0.42,0.54,-0.1,-0.08,-0.5,-0.18,-0.32,-0.02,0.12,0.28,-0.18,0.28,-0.48,0.18,-0.48,-0.56,0.02,1.139461210773943,1.7712607272273275,1.6308116555552217,3.3661383103524,3.4163765957544547
1.0,1.0,0.84,0.8,0.56,0.3,-0.08,-0.5,-0.36,-0.7,-0.86,-0.88,-0.74,-0.6,-0.64,-0.12,-0.3,0.22,0.12,0.48,-0.7420418403959113,1.1085459833174147,2.366858548707125,2.993991780817734,1.266007955450581
1.0,1.0,0.7,0.54,0.1,-0.06,-0.42,-0.32,-0.56,-0.56,-0.22,-0.16,-0.08,-0.2,-0.28,-0.12,-0.66,-0.68,-0.36,-0.5,0.5416173562517677,0.8024315589941072,3.1679548237612933,2.9141719952165785,2.9391516096065584
1.0,1.0,0.52,0.7,-0.54,0.26,-0.5,-0.28,0.14,-0.12,-0.2,0.2,-0.5,0.46,0.28,0.34,0.9,-0.36,0.58,-0.78,-1.0163366454294818,-0.10532590364192562,4.625902232448839,1.5835775020906424,4.058896321040841
1.0,1.0,0.58,0.64,0.2,-0.26,-0.54,-0.54,-0.44,-0.5,-0.12,-0.02,-0.06,-0.16,-0.28,-0.6,-0.64,-0.72,-0.9,-0.28,1.6429520477547506,0.5416737725362915,2.446718282007919,3.197757107266871,3.3228807737527535
1.0,1.0,0.52,0.74,-0.18,0.2,-0.62,-0.36,-0.38,-0.5,-0.12,-0.06,-0.16,0.14,-0.62,-0.04,-0.06,-0.66,0.74,-0.88,1.7515157754984254,0.3545419282029104,3.8312098485908117,2.2859925005779482,3.4048820169560976
1.0,1.0,0.86,0.58,0.56,-0.1,0.0,-0.38,0.02,-0.22,0.24,0.24,0.62,-0.32,0.92,-0.92,0.84,-0.7,0.66,0.14,1.5615608564768642,2.2586086285187443,0.30153744644137603,2.8817405678342705,4.503330355111234
1.0,1.0,0.68,0.84,-0.06,0.66,-0.78,0.18,-0.82,-0.22,-0.44,-0.5,0.18,-0.7,0.6,-0.64,0.58,-0.56,0.0,-0.14,0.8693936041608118,1.7360969165788562,4.106846581721367,1.9446116900778967,1.4206262556758498
1.0,1.0,0.7,0.74,0.14,-0.08,-0.46,-0.6,-0.6,-0.6,-0.24,0.04,0.12,0.06,0.18,-0.1,-0.4,-0.42,-0.66,-0.26,-0.17007599541629914,1.914480651177057,2.7947487276435616,3.4847126673892435,2.7554586457844827
1.0,1.0,0.94,0.64,0.62,-0.22,0.38,-0.8,-0.02,-0.8,-0.22,-0.18,-0.46,0.46,-0.5,0.54,-0.42,0.24,-0.52,-0.16,-0.849217759452576,0.5892051771607734,1.4962070293857617,4.323206050267354,1.520580548391489
1.0,1.0,0.5,0.82,-0.28,0.32,-0.3,-0.1,-0.02,0.02,0.1,0.18,-0.44,0.62,-0.82,0.34,-0.44,-0.22,0.72,-0.7,0.6843864450696573,1.6221452331001776,3.2369579202413203,1.4014877282991436,4.292574927629687
1.0,1.0,0.74,0.64,-0.06,-0.3,-0.44,-0.6,-0.3,-0.1,-0.16,-0.16,0.04,-0.12,-0.02,-0.3,-0.52,0.34,-0.46,0.7,1.48490925295409,0.16618523399414642,2.996054394661986,4.196640185845359,3.0828107726063143
1.0,1.0,0.84,0.7,0.68,-0.08,0.42,-0.7,0.04,-0.94,-0.32,-0.42,-0.42,0.22,-0.74,0.52,-0.78,0.78,-0.62,0.34,1.6931720461396385,-0.6558819461183132,1.6093883744540463,3.9690805923572836,1.24453100687835
1.0,1.0,0.76,0.56,0.0,-0.32,-0.58,-0.78,-0.38,-0.24,-0.4,0.16,0.08,0.24,-0.06,-0.18,-0.16,0.08,-0.18,0.26,0.8347100002515826,2.250025728731286,3.260158981028318,4.155845426839759,2.5203504671432055
1.0,1.0,0.84,0.74,0.16,0.18,-0.22,-0.32,-0.38,-0.36,-0.2,-0.2,0.28,0.0,0.02,-0.04,-0.44,-0.48,-0.82,-0.8,0.0008316909606195244,1.195865126522648,2.2432142893191642,2.3552277487691216,3.198200219707221
1.0,1.0,0.78,0.32,0.32,-0.54,-0.1,-0.46,-0.04,-0.12,0.32,-0.26,0.74,-0.72,0.9,0.0,0.72,0.82,0.4,0.86,0.8771795193377447,1.440802192297875,0.5330524890706703,4.087182770655782,4.528331607041223
1.0,1.0,0.56,0.32,-0.44,-0.66,-0.78,-0.68,-0.26,0.16,0.12,-0.04,-0.26,-0.2,-0.12,0.3,0.5,0.76,0.96,-0.16,1.1219656070352813,2.22238134694787,4.141852255437547,5.279752086132176,3.5116789364076055
1.0,1.0,0.78,0.84,0.38,0.4,-0.16,-0.14,-0.52,-0.3,-0.44,-0.42,-0.5,-0.5,-0.26,-0.38,-0.12,-0.12,-0.18,-0.14,-0.10372595648372362,0.5201846930397955,2.2897891412852114,2.019276179230625,2.063874347183536
1.0,1.0,0.6,0.36,-0.08,-0.78,-0.32,-0.3,-0.34,0.14,0.02,0.02,0.16,0.18,-0.36,0.6,-0.78,0.08,-0.94,-0.92,1.4081334499205633,2.5608547407118376,2.432965659916753,5.9818977797242745,3.7466046621908133
1.0,1.0,0.8,0.66,0.3,-0.18,-0.54,-0.86,-0.82,-0.84,-0.8,-0.44,-0.52,0.38,-0.02,0.6,0.4,0.38,0.52,0.12,0.6088404474119626,0.11966492109402205,3.2523706332015156,4.2797248756592285,1.2599735165725474
1.0,1.0,0.84,0.62,0.2,0.08,-0.62,-0.64,-0.94,-0.96,-0.8,-0.54,-0.3,-0.02,0.36,0.7,0.76,0.82,0.62,0.54,1.1830239485021605,-0.42333793255969665,3.7016028055310763,4.125912196024906,0.9830299104031277
1.0,1.0,0.72,0.54,-0.32,-0.2,-0.5,-0.54,-0.2,-0.2,-0.02,0.26,-0.34,-0.3,-0.8,-0.8,-0.42,-0.56,0.28,0.26,-0.0374234872532786,0.28673146159946494,3.0894009903351938,3.11790036830271,4.1187101442147265
1.0,1.0,0.4,0.5,-0.32,-0.22,-0.68,-0.66,-0.42,-0.42,-0.02,-0.02,0.04,0.12,-0.24,-0.2,-0.2,-0.02,0.36,0.42,2.06504404190425,0.981467831910412,4.113997191210834,4.147655849472468,2.851348369067293
1.0,1.0,0.56,0.88,-0.24,0.44,-0.46,-0.04,-0.1,-0.1,0.0,0.12,-0.44,0.42,-0.56,0.7,0.0,0.72,0.84,0.34,0.3819951490712301,0.37232946065084205,3.7293382566787083,0.8480880517543672,3.8160474886175813
1.0,1.0,0.82,0.6,0.22,-0.36,-0.24,-0.66,-0.34,-0.34,-0.34,0.04,-0.06,-0.08,0.1,-0.26,-0.06,-0.06,-0.6,0.32,0.8323138711902242,1.2947692958917865,2.1853914947691706,3.8699506491597453,2.9301157154830166
1.0,1.0,0.48,0.88,-0.34,0.12,-0.74,-0.4,-0.54,-0.48,-0.02,-0.44,0.14,-0.08,-0.2,0.0,-0.2,-0.32,0.2,-0.44,1.4270752028422127,0.6103788129717032,4.052872094051597,2.785830647637667,2.6138416567387988
1.0,1.0,0.78,0.8,0.38,-0.06,-0.14,-0.58,-0.42,-0.48,-0.46,-0.46,-0.06,0.16,-0.1,0.1,0.0,-0.06,-0.3,-0.46,-0.44530247368105424,0.03840786824043485,1.9654979495452998,3.124074286641925,2.507563095955522
1.0,1.0,0.92,0.82,0.54,0.0,0.08,-0.54,-0.4,-0.88,-0.6,-0.72,-0.74,-0.44,-0.68,0.02,-0.52,0.42,-0.06,0.54,-0.017742382563935122,1.8325156953446715,2.135853166249053,3.232676295634465,1.4510326566859846
1.0,1.0,0.86,0.64,0.7,-0.24,0.4,-0.74,0.12,-0.76,-0.18,-0.46,-0.22,0.28,-0.36,0.4,-0.44,0.46,-0.34,0.06,1.4475145149848243,1.2876721492030994,1.3163300169866452,4.077769912183508,1.566654199504733
1.0,1.0,0.78,0.9,0.24,0.36,-0.36,0.2,-0.9,-0.32,-0.9,-0.8,-0.58,-0.9,0.2,-0.94,0.6,-0.58,0.92,-0.42,0.6714415960738926,-0.2919043271066597,3.646181561422599,2.482184892747715,0.5521727051184504
1.0,1.0,0.38,0.28,-0.62,-0.6,-0.68,-0.66,-0.12,-0.04,0.2,0.18,-0.06,0.02,0.1,0.04,0.56,0.56,0.38,0.34,1.5184717580928444,2.752725308875808,5.099965217722026,5.153409094080862,3.182470914880807
1.0,1.0,0.5,0.54,-0.14,-0.54,-0.7,-0.74,-0.54,-0.26,-0.2,0.14,0.0,0.0,-0.44,-0.28,-0.4,0.24,0.22,0.8,0.9694489359172975,2.3463578372759004,3.4654455555194317,4.395355944246051,3.0158538458174537
1.0,1.0,0.66,0.52,0.06,-0.34,-0.26,-0.62,-0.46,-0.44,-0.32,0.22,-0.16,0.28,0.04,0.06,-0.12,-0.18,-0.54,0.4,2.0860703103933322,1.0152095956744693,2.5029600693780387,4.142651185949886,2.7118981536868936
1.0,1.0,0.62,0.44,0.16,-0.36,-0.46,-0.52,-0.42,-0.1,-0.16,-0.1,0.1,-0.42,-0.3,-0.36,-0.72,0.4,-0.56,0.88,0.8998597474827735,0.3541788005902625,2.858119358057442,4.146224344010001,3.44645408066966
1.0,1.0,0.82,0.58,0.08,0.0,-0.18,-0.2,-0.16,-0.16,0.24,0.1,0.26,-0.02,-0.22,-0.74,-0.82,-0.9,-1.0,-0.46,-1.7747087773684354,2.572900417036763,2.0372841190622584,2.729988942137281,4.045389344308797
1.0,1.0,0.64,0.82,0.0,0.1,-0.08,-0.12,0.1,0.14,0.76,0.7,0.84,0.26,0.22,-0.2,-0.32,-0.6,-0.52,-0.6,1.5234656735385825,-0.1380829281835132,0.9381305910222064,1.3655379095345397,5.390696610634185
1.0,1.0,0.6,0.82,0.18,0.42,-0.74,-0.2,-0.78,-0.38,-0.26,-0.48,-0.12,-0.4,0.3,-0.2,-0.1,0.02,-0.26,0.12,1.2585952734028596,2.0192972396689393,3.4169897729366605,2.0220693033392916,2.2886005293378835
1.0,1.0,0.68,0.74,0.2,0.12,-0.46,-0.32,-0.3,-0.32,0.12,0.26,-0.06,0.48,-0.68,0.06,-0.96,-0.38,-0.6,-0.88,-0.5711421270540049,1.6896358696792624,2.653122965513356,1.7500319592768314,3.948960203829731
1.0,1.0,0.32,0.7,-0.36,-0.02,-0.28,-0.3,0.24,0.12,-0.2,0.26,-0.66,-0.18,-0.64,-0.84,0.14,-1.0,0.84,-0.48,0.7349553977845885,0.71343201898036,3.3672878027806834,2.27846809703954,4.76155192329584
1.0,1.0,0.78,0.38,-0.02,-0.26,-0.36,-0.68,-0.52,-0.42,-0.16,-0.04,0.12,-0.02,-0.08,-0.18,-0.4,-0.1,-0.5,0.46,2.7632808982117596,-0.7085485106521408,2.8416072629992803,4.107947659807429,3.014435664962618
1.0,1.0,0.84,0.66,0.1,-0.24,-0.5,-0.6,-0.78,-0.78,-0.52,-0.4,0.08,0.06,0.12,0.28,-0.24,-0.24,0.04,-0.2,0.3910790217504082,2.448825083306939,3.324847114473453,3.37775193395617,2.2205634190166283
1.0,1.0,0.54,0.36,-0.16,-0.44,-0.64,-0.64,-0.14,-0.04,-0.12,0.16,0.02,-0.04,-0.3,-0.02,0.12,0.46,0.4,0.62,1.3101799617173036,-2.1439031228707703,4.052444933519133,4.780840938883362,2.9739791767903156
1.0,1.0,0.54,0.58,0.12,-0.12,-0.16,-0.14,-0.04,0.04,0.34,-0.14,0.06,-0.68,-0.9,-0.84,-0.92,-0.12,-0.42,0.58,1.3311838549355817,1.105154068995254,2.2204878872432685,3.145218812267527,4.911731306501141
1.0,1.0,0.66,0.78,-0.1,0.24,-0.62,-0.38,-0.7,-0.66,-0.5,-0.56,-0.14,-0.22,0.02,0.06,-0.02,0.0,-0.12,-0.12,2.1797177309446276,0.7743499317932547,3.080467363667282,2.811387006594003,2.282282148448083
1.0,1.0,0.56,0.7,-0.1,0.22,-0.6,-0.36,-0.4,-0.46,-0.12,-0.08,0.1,-0.18,-0.44,-0.08,-0.28,-0.44,0.14,-0.64,2.105015591637181,-0.6386085066079832,3.81176185005328,2.5244583766384507,2.9348926896064453
1.0,1.0,0.88,0.68,0.56,0.06,0.18,-0.74,-0.4,-0.8,-0.52,-0.44,-0.56,-0.04,-0.32,0.04,-0.3,0.16,-0.08,-0.08,1.2716286287049225,2.903314445840773,1.7739928289229159,3.497186912392164,1.8557987851312858
1.0,1.0,0.88,0.76,0.52,-0.1,0.06,-0.64,-0.34,-0.66,-0.38,-0.24,-0.14,0.14,0.14,-0.16,0.2,-0.08,0.1,0.12,0.8834536291027593,1.3187505459354902,1.5933263120368688,3.825040192998675,2.6428478017269494
1.0,1.0,0.7,0.88,0.02,0.24,-0.38,-0.08,-0.28,-0.18,0.0,-0.04,0.04,0.44,-0.46,-0.02,-0.94,-0.58,-0.78,-0.92,2.0171353492189077,2.071102549060564,2.3781325938751836,1.774188520956093,4.11106443924656
1.0,1.0,0.74,0.68,0.42,0.2,0.0,-0.32,-0.26,-0.58,-0.32,-0.26,0.08,0.12,0.3,0.1,0.08,-0.3,0.1,-0.8,0.4800184798196703,1.2065144838451398,1.5298318520797127,2.284322562461167,3.2467310699095226
1.0,1.0,0.36,0.7,-0.4,0.04,-0.62,-0.44,-0.1,-0.04,-0.26,0.1,-0.2,-0.22,0.76,-0.72,0.84,-0.88,-0.34,-0.36,2.0001770338509752,1.7102920665663084,5.018122488891363,2.651192768436456,4.277399422597127
1.0,1.0,0.68,0.44,0.16,-0.22,-0.38,-0.64,-0.32,-0.36,0.02,-0.04,0.14,-0.36,-0.2,-0.64,-0.74,-0.08,-0.98,0.76,1.356963779261282,1.6542917718368533,2.2882405376165935,3.7882943204168584,3.554995711815459
1.0,1.0,0.76,0.84,0.36,0.6,-0.22,0.28,-0.4,0.08,-0.28,0.0,0.12,0.16,0.04,0.18,0.04,0.42,-0.4,0.68,0.18341501896912193,0.7579673840702033,1.9459000731625502,0.660732539141462,2.9387185626632264
1.0,1.0,0.74,0.78,0.16,0.54,-0.66,-0.04,-0.9,-0.46,-0.58,-0.66,-0.12,-0.68,0.44,-0.46,0.44,-0.16,0.32,-0.06,1.0305562219259081,0.803200662006421,3.7692006520411274,2.2530066835303937,1.50802416040708
1.0,1.0,0.66,0.88,-0.3,0.48,-0.68,0.0,-0.9,-0.44,-0.56,-0.68,0.38,-0.82,0.62,-0.64,0.66,-0.5,0.16,-0.02,-1.4117240624190193,3.1256196486764933,4.206117175410535,2.3314248534783384,1.117322566847306
1.0,1.0,0.78,0.68,0.24,0.1,-0.12,-0.48,-0.1,-0.12,0.12,0.0,0.3,-0.22,0.22,-0.22,-0.2,-0.74,-0.78,-0.7,0.49492752713842647,1.8861590861752076,1.9003848084044177,2.6174355617810146,3.584581185688333
1.0,1.0,0.48,0.76,-0.34,-0.24,-0.76,-0.48,-0.42,-0.54,0.18,-0.38,-0.12,-0.12,-0.14,-0.18,0.06,-0.64,0.6,-0.2,1.7330452466840307,1.0380266541426146,4.252662983089607,3.1632412023825665,2.944386504754777
1.0,1.0,0.78,0.72,0.52,-0.26,-0.14,-0.84,-0.38,-0.68,-0.56,-0.5,-0.48,0.26,-0.16,0.2,-0.06,0.14,0.2,0.02,-0.06819420758671679,0.9071639115218676,2.054221868629679,3.742709859690009,2.1501926055607696
1.0,1.0,0.66,0.22,-0.12,-0.76,-0.62,-0.52,-0.46,0.34,-0.08,0.46,0.06,0.1,0.06,-0.18,-0.24,0.22,0.02,-0.3,1.068156904491594,0.9007203571913168,3.6816177454781642,5.844142921140975,2.705907516740176
1.0,1.0,0.4,0.42,-0.36,-0.1,0.08,0.04,0.08,0.22,-0.66,-0.28,-0.76,-0.88,-0.12,-0.8,0.8,-0.02,0.28,0.34,-0.0009758965058110913,0.035514503538059294,3.855614659164655,2.988348878369734,5.347753808504494
1.0,1.0,0.86,0.64,0.3,-0.2,-0.62,-0.84,-0.6,-0.64,-0.6,-0.22,-0.22,0.22,0.12,0.14,0.04,0.06,0.02,-0.14,2.7326325526873507,2.1582646253304123,2.8044261585410917,3.9944229383204704,2.1284341726018066
1.0,1.0,0.46,0.7,-0.14,0.18,-0.8,-0.36,-0.92,-0.84,-0.34,-0.92,0.38,-0.58,0.94,-0.02,0.58,0.36,0.08,0.72,0.09796638175551242,-0.7214230072122356,4.535013886973246,3.363987548910445,0.9187258730707488
1.0,1.0,0.78,0.74,0.0,-0.04,-0.6,-0.7,-0.6,-0.62,-0.58,-0.42,0.0,0.16,0.2,0.24,0.28,0.28,-0.16,-0.08,2.3087782171315876,1.5855565781459915,3.2532945700842273,3.336080544811469,2.170190634910812
1.0,1.0,0.48,0.74,-0.48,0.1,-0.54,-0.18,0.0,-0.04,-0.14,0.22,-0.56,0.32,-0.68,-0.26,0.22,-0.84,0.88,-0.96,0.1348184402401349,0.8290483069806286,3.6020418943724493,1.941367995639785,4.316720703450827
1.0,1.0,0.7,0.54,0.08,-0.16,-0.24,-0.4,-0.34,-0.28,0.18,0.16,0.02,-0.08,-0.5,-0.8,-0.98,-0.6,-0.88,0.16,0.2527347141349022,-0.08549556066465569,2.3002844356020455,3.120576249104043,4.0719509006927375
1.0,1.0,0.8,0.78,0.36,-0.08,-0.04,-0.54,-0.5,-0.92,-0.58,-0.48,-0.7,0.02,-0.28,0.16,-0.18,0.4,-0.04,0.2,0.6036934015661342,1.1899692836168354,2.124416253665782,3.6711501836720783,1.7329686462739486
1.0,1.0,0.92,0.76,0.42,0.12,0.18,-0.4,-0.12,-0.2,-0.22,-0.16,0.36,0.08,0.66,-0.46,0.68,-0.86,0.34,-0.72,0.29884277060551,1.6600901310377076,0.9313517609868507,2.574052330627172,3.6163480842408386
1.0,1.0,0.84,0.58,0.72,0.1,0.48,-0.54,0.08,-0.66,0.08,-0.32,-0.22,-0.2,-0.2,0.16,0.06,-0.06,0.36,-0.36,0.4343399797578089,1.0361217056756329,0.7818514957566354,3.165323384466287,2.407341942728351
1.0,1.0,0.78,0.84,-0.14,0.36,-0.48,-0.28,-0.64,-0.56,-0.54,-0.64,0.02,-0.4,0.18,0.0,0.12,-0.1,-0.02,0.06,1.200312079255819,0.5095072370737687,3.5074484729294486,2.5960013551861314,1.9673333326201636
1.0,1.0,0.9,0.74,0.64,-0.02,-0.04,-0.52,-0.16,-0.86,-0.42,-0.74,-0.62,-0.12,-0.74,0.18,-0.6,0.6,-0.32,0.5,0.9535592768323795,1.837172545469616,1.7908490947190872,3.496520446247108,1.461652503657873
1.0,1.0,0.8,0.66,0.0,-0.18,-0.26,-0.28,0.0,0.0,0.28,0.18,0.26,-0.24,-0.3,-0.78,-0.9,-0.96,-0.9,-0.42,0.6666862316304334,2.3808624283759046,2.0281978241483754,2.573657003052441,4.295529728813284
1.0,1.0,0.66,0.88,-0.14,-0.02,-0.52,-0.54,-0.36,-0.36,-0.14,-0.14,-0.08,-0.02,-0.1,-0.08,-0.72,-0.72,-0.58,-0.62,1.7560234914551427,0.8960870243772892,2.831667283574736,2.933861672187422,3.2498903448195433
1.0,1.0,0.36,0.66,-0.46,0.06,-0.42,-0.38,-0.06,-0.2,-0.14,0.08,-0.28,0.0,0.16,-0.66,0.92,-0.96,0.7,-0.68,-0.2853617463093876,1.4487896533188274,4.5303036766977645,2.4646406703685257,4.053148733504973
1.0,1.0,0.82,0.72,0.14,0.0,-0.56,-0.7,-0.78,-0.78,-0.72,-0.48,-0.3,-0.04,0.12,0.52,0.62,0.64,0.54,0.34,-0.4733657887080731,-0.8434007337241529,3.499681620583523,3.8259462543550153,1.3255130778631687
1.0,1.0,0.36,0.84,-0.5,0.22,-0.68,-0.12,-0.02,-0.36,-0.06,0.04,-0.42,0.4,-0.18,0.5,0.6,0.34,0.76,-0.16,1.2222658765872945,1.7892705243922387,4.454636227636598,1.2865421160141923,3.741685770626069
1.0,1.0,0.76,0.56,0.38,-0.34,-0.06,-0.46,-0.08,-0.14,0.12,-0.18,0.4,-0.38,0.56,-0.2,0.3,0.64,0.0,0.94,1.5494697831109026,-0.5186011257839078,1.165730830673929,4.342993421767867,3.7708213753543625
1.0,1.0,0.68,0.72,-0.26,-0.14,-0.6,-0.5,-0.34,-0.38,0.04,-0.2,-0.06,-0.1,-0.38,-0.42,-0.68,-0.74,-0.12,-0.46,-0.36770570266923963,0.5447643425368187,3.128253237390443,2.9467470531485427,3.4060520338812506
1.0,1.0,0.52,0.76,-0.54,0.04,-0.64,-0.34,-0.26,-0.34,-0.16,0.0,-0.26,0.08,0.04,-0.24,0.58,-0.66,0.88,-0.82,-0.9110876485597987,0.9472752326669365,4.488108990636817,2.4804536180508228,3.4318352903446487
